2022;3;16;21;Jueves;7 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Viernes;8 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Sábado;9 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Domingo;10 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Lunes;11 ; JULIO;175.600;SMR;BOG
2022;3;16;21;Martes;12 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Miércoles;13 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Jueves;14 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Viernes;15 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Sábado;16 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Domingo;17 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Lunes;18 ; JULIO;181.900;SMR;BOG
2022;3;16;21;Martes;19 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Miércoles;20 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Jueves;21 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Viernes;22 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Sábado;23 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Domingo;24 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Lunes;25 ; JULIO;165.100;SMR;BOG
2022;3;16;21;Martes;26 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Miércoles;27 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Jueves;28 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Viernes;29 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Sábado;30 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Domingo;31 ; JULIO;155.703;SMR;BOG
2022;3;16;21;Lunes;1 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Martes;2 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Miércoles;3 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Jueves;4 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Viernes;5 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Sábado;6 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Domingo;7 ; AGOSTO;160.900;SMR;BOG
2022;3;16;21;Lunes;8 ; AGOSTO;169.300;SMR;BOG
2022;3;16;21;Martes;9 ; AGOSTO;160.900;SMR;BOG
2022;3;16;21;Miércoles;10 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Jueves;11 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Viernes;12 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Sábado;13 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Domingo;14 ; AGOSTO;160.900;SMR;BOG
2022;3;16;21;Lunes;15 ; AGOSTO;312.200;SMR;BOG
2022;3;16;21;Martes;16 ; AGOSTO;165.100;SMR;BOG
2022;3;16;21;Miércoles;17 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Jueves;18 ; AGOSTO;155.703;SMR;BOG
2022;3;16;21;Viernes;19 ; AGOSTO;155.703;SMR;BOG
